_id,url,title,publihser,doc_id,authors,keywords,abstract
601e56bb7cd5bfff833c5f29,https://www.mendeley.com/catalogue/8da6d894-b48b-3b40-9eb8-bdad7d5adfb3,Assimilation of tracking technology in the supply chain,Transportation Research Part E: Logistics and Transportation Review (2018) 114 350-370,10.1016/j.tre.2016.08.003,"[""Basole R"",""Nowak M"",""""]",[],"While tracking technology has become increasingly accessible, firms still struggle with deploying these technologies into the supply chain. Using the complementary perspectives of transaction cost and institutional theory, we develop an understanding of how supply network, product, and environmental characteristics jointly impact tracking technology assimilation. We empirically test our model on a global dataset of 535 supply chain executives and decision makers. The results suggest that assimilation is frequently initiated by an external stakeholder in a firm's supply chain and that firms must develop strong collaborative ties with their partners in order to take full advantage of this technology."
601e56d77cd5bfff833c5f2a,https://www.mendeley.com/catalogue/04eea6c4-4e98-3968-b2f9-260c30f245b9,Developing supply chain strategies based on the survey of supply chain quality and technology management,International Journal of Quality and Reliability Management (2002) 19(7) 889-901,10.1108/02656710210434793,"[""Kuei C"",""Madu C"",""Lin C"",""et al.See more""]","[""Quality"",""Strategy"",""Supply-chain management"",""Technology""]","A two-stage framework is developed on supply chain quality and technology management. This is based on a survey of the perceptions of practicing managers from Hong Kong's business corporations. The two-stage process involves empirical assessment of strategic supply chain quality and technology variables, and then using quality function deployment to deploy them to improve the competitiveness of the supply chain. This will help to achieve synergy among suppliers by focusing on the critical strategic variables to achieve sustainable competitiveness. © MCB UP Ltd."
601e56f37cd5bfff833c5f2b,https://www.mendeley.com/catalogue/b9e91368-6aa4-3199-9f08-4c35a7d4d8d6,The mediating role of supply chain collaboration on the relationship between information technology and innovation,Journal of Knowledge Management (2019) 23(3) 548-567,10.1108/JKM-01-2018-0019,"[""Jimenez-Jimenez D"",""Martínez-Costa M"",""Sanchez Rodriguez C"",""""]","[""Information technology"",""Knowledge management"",""Product innovation"",""Supply chain collaboration""]","Purpose: The high level of competition in the globalized business environment forces companies to innovate to remain competitive. Previous literature often cites information technology (IT) and supply chain collaboration as direct contributors to product innovation and IT as a direct enabler of supply chain collaboration. This suggests that IT could have an indirect effect on product innovation through supply chain collaboration, although this relationship has not been addressed yet. This paper aims to analyze empirically the direct impacts of IT and supply chain collaboration on incremental and radical product innovation and the indirect effect of IT on both types of product innovation through supply chain collaboration by using data collected from a sample of 200 manufacturing firms. Design/methodology/approach: Structural equation modeling was used to check the research hypotheses with a sample of 200 manufacturing companies. Findings: The results show supply chain collaboration has a positive effect on technological innovation, showing that the collaboration with external agents foster both incremental and radical innovations. Furthermore, results show that IT directly enhances both types of product innovation (incremental and radical) indirectly through supply chain collaboration. Research limitations/implications: This article supports the pursuit of open innovation that suggests the need to acquire external knowledge to be able to develop innovation projects. The use of tools that facilitate this transmission of knowledge becomes indispensable in environments in which companies must be involved in supply chains in which different external agents intervene and in which collaboration can promote the creation of synergies and superior competitive advantages. Practical implications: Innovation requires more and more the use of knowledge management practices that capture external information to be used in the creation of new products. In this case, collaboration within a supply chain facilitates incremental and radical innovations. However, to strengthen this transfer of information and the adoption of behaviors that stimulate innovation, the company must use ITs. Originality/value: This paper focus on the indirect effect of IT on product innovation through the creation of the collaborations with external agents. In spite of the importance of this relation, it has been poorly studied by previous literature. The paper’s greatest interest lies in the fact that ITs not only facilitate the transmission of knowledge but also facilitate other types of behavior among supply chain agents that invite collaboration and generate innovations."
601e57107cd5bfff833c5f2c,https://www.mendeley.com/catalogue/740c8247-5c63-3102-9fc7-7290495a9ea5,Analysing the impact of blockchain-technology for operations and supply chain management: An explanatory model drawn from multiple case studies,International Journal of Information Management (2020) 52,10.1016/j.ijinfomgt.2019.05.009,"[""Tönnissen S"",""Teuteberg F"",""""]","[""Blockchain"",""Case study"",""Disintermediation"",""Explanatory model"",""Supply chain""]","Blockchain technology is said to have a high disruptive potential and can do without an intermediary. Numerous contributions deal with its impact on and possibilities for logistics and supply chains. In this article, we use a multiple case analysis to develop an explanatory model for the interaction of actors in an operational supply chain involving blockchain technology. In addition, we show which intermediary tasks the blockchain could replace and what impact this would have on the industry logic. For this purpose, we analyze the status quo in practice based on a multiple case study with real use cases and find answers to our research questions. The findings of the paper include (1) insights into the impact of blockchain technology on the logistics industry, and (2) the implications and research questions related to blockchain technology and the impact of blockchain technology on business models."
601e573c7cd5bfff833c5f2d,https://www.mendeley.com/catalogue/cbbbc132-9550-3073-8926-4ac15c4dc2cc,Blockchain Technology and Supply Chain Performance,"Copenhagen Business School, Department of Operations Management (2018)",false,"[""Hald K"",""Russo L"",""""]","[""blockchain technology"",""distributed computing"",""supply chain performance""]","The purpose of this research is to explore how the use of blockchain technology in supply chains may be understood to affect supply chain performance. Design/methodology/approach: A combined structured literature review method and a theory driven approach is used. A theoretical model and a set of 17 propositions are developed, suggesting how the use of blockchain technology in supply chains may be understood to enable or constrain supply chain management and performance. Findings: Because of its relation to supply chain visibility and traceability, blockchain technology, as portrayed in the sparse academic literature as well as the wider trade literature, is found to be able to affect almost every aspect of supply chain performance. However effects are found to be conditioned. In addition a set of potential cohesive effects of blockchain technology on supply chain management are highlighted. Research limitations/implications (if applicable): One important limitation of the present study is caused by the very early stage of this new potentially disruptive technology. Very few examples of the technology are implemented, and therefore effects are often anecdotal or at best well substantiated forecasts. We urge future research to test the theoretical model and the 17 propositions developed here empirically. Practical implications (if applicable): Based on findings presented in this paper practitioners should better understand the potential enabling and constraining effects of implementing blockchain technology in the supply chain. Original/value: The paper presents an important early academic contribution to a field dominated by narratives and promises made by consultants."
601e57587cd5bfff833c5f2e,https://www.mendeley.com/catalogue/c0c79c39-01f1-3998-b751-d2159ab9bd29,"The mediating role of supply chain collaboration on the relationship between technology, trust and operational performance: An empirical investigation",Benchmarking (2017) 24(2) 298-317,10.1108/BIJ-07-2015-0075,"[""Salam M"",""""]","[""Fast-moving consumer goods"",""Operational performance"",""Structural equation modelling"",""Supply chain collaboration"",""Technology"",""Trust""]","Purpose: The purpose of this paper is to understand the link between trust, technology and supply chain collaboration and their impact on firms’ operational performances. Design/methodology/approach: Based on extant literature, a hypothesized model was developed and tested using structural equation modelling (i.e. AMOS). A survey was conducted to collect data from the supply chain managers of fast-moving consumer goods (FMCG) companies (more precisely in the food and beverage sector) in Thailand. Findings: The study findings suggest that through an ongoing relationship, trust evolves and is shaped over time and can form a competitive capability that may not be easy for competitors to replicate. Both trust and technology are found to have significant impact on supply chain collaboration and on firms’ operational performances. Research limitations/implications: One of the major limitations of the study is that the data were obtained from one single economy, which restricts its generalizability across other economies. The study was a cross-sectional and descriptive sample of the FMCG industry at a given point in time. A more stringent test of the relationships between trust, technology, supply chain collaboration and operational performance requires an in-depth case study or longitudinal study. Practical implications: The findings will enable supply chain managers in the FMCG industry to understand the strategic role of trust and technology in building supply chain collaboration that leads to superior operational performance. Originality/value: The paper clearly confirms that trust and technological capabilities are significantly associated with supply chain collaboration and operational performance. Most of the earlier supply chain collaboration research streams are based on developed economies where supply chain collaboration challenges are predictable, while the current study conducted is based on a developing economy setting. This study facilitates the author’s understanding of the challenges in managing supply chain collaboration within a developing economy."
601e57757cd5bfff833c5f2f,https://www.mendeley.com/catalogue/6c30c33e-d916-3c1d-a620-a27a3bd9c2c7,Exploring the influence of big data analytics management capabilities on sustainable tourism supply chain performance: the moderating role of technology orientation,Journal of Travel and Tourism Marketing (2018) 35(8) 1104-1118,10.1080/10548408.2018.1476302,"[""Mandal S"",""""]","[""Tourism"",""analytics"",""big data"",""performance"",""supply chain"",""technology orientation""]","The current study examines the importance of big data analytics (BDA) management capabilities, namely BDA planning, BDA investment, BDA coordination, and BDA control on sustainable tourism supply chain performance (STSCP). The study also explored the moderating role of technology orientation on BDA management capabilities' association with STSCP. Perceptual responses from 212 analytics professionals suggest BDA planning, BDA coordination, and BDA control as prominent enablers of sustainable tourism supply chain performance. Furthermore, technology orientation was found to enhance the contribution of BDA planning, BDA coordination, and BDA control as enablers."
601e57927cd5bfff833c5f30,https://www.mendeley.com/catalogue/1b908d1a-03da-368a-971f-17baed7bc36a,Strategic technology licensing in a supply chain,European Journal of Operational Research (2018) 267(1) 162-175,10.1016/j.ejor.2017.11.036,"[""Zhang Q"",""Zhang J"",""Zaccour G"",""et al.See more""]","[""Cooperative R&D"",""Supply chain management"",""Technology licensing""]","This paper deals with R&D investment and technology licensing in a supply chain formed of an original equipment manufacturer (OEM) and a contract manufacturer (CM). The R&D is conducted by the CM and the OEM agrees to pay a share of the cost. At the R&D stage, we assume that there are some uncertainties both in terms of performance of the developed technology and market uncertainties. These uncertainties are resolved in the sales stage, as technology matures and information about consumers’ preferences become available. Further, the OEM can license the technology to a third party and share the revenues with the CM. We characterize equilibrium pricing and licensing strategies in two scenarios, namely, the licensing decision is made before or after the uncertainties are resolved. A comparison of the two equilibria indicates that the OEM is indifferent between making the licensing decision in the first or the second stage in most cases. But when the market potential, competition intensity, royalty rate and revenue sharing rate are moderate, there exists a small region in the parameter space where the OEM prefers to make the licensing decision in Stage 2. Interestingly, we obtain that for a large region of the parameter space, the two partners have the same preferences in terms of licensing. It is also found that different probability distribution of stochastic technology efficiency results in different licensing strategies."
601e57bd7cd5bfff833c5f31,https://www.mendeley.com/catalogue/9af05b64-a8ed-3af0-8e89-0faa2eecd72d,An exploration of blockchain technology in supply chain management,22nd Cambridge International Manufacturing Symposium (2018) (September) 27-28,false,"[""Boschi A"",""Borin R"",""Raimundo J"",""et al.See more""]","[""blockchain"",""smart contract"",""supply chain"",""traceability""]","Day by day new technologies are applied to the business environment. Since the start of the fourth industrial revolution, the digital tools allow productivity improvement. Different kinds of technologies have been used to support companies in tasks of sending and receiving information. The information exchanged between companies has always being a concern when having in mind trust, speed, and safety. During few decades, EDI (electronic data exchange) was the main technology supply chain professionals used to send and receive information. Recently, with the rise of the fourth industrial revolution and the Internet of Things (IoT), many aspects of the business environment have changed. Individuals and organizations are required to be more productive. One of the mainstreams for the business environment is blockchain. Some researches argued that bitcoin is the pioneer of blockchain technology. Financial companies joined forces to build a technological infrastructure to use the cryptocurrency on the market. The first blockchain conceived in 2008, in the wake of the global financial crisis and it has never been hacked. Supply chains are complex networks of distant, separate entities that exchange goods, payments, and data across a dynamic, continuously evolving landscape. Blockchain technology allows visibility providing the customer the opportunity to understand how the supply chain works and how to get more information about products traceability. However, there are some challenges to implement blockchain in logistic and supply chain. The paper presents a theoretical review including the principles of the blockchain operations and the required infrastructure to implement it. The paper does not cover the technology architecture applied to the blockchain. The potential benefit of the blockchain will be covered to understand how to apply it in logistics and in the supply chain environment, presenting some examples already implemented or identified."
601e57e97cd5bfff833c5f32,https://www.mendeley.com/catalogue/a1a9ddef-c112-3d62-ab5b-ecd884e87322,Dairy Supply Chain System Based on Blockchain Technology,"Asian Journal of Economics, Business and Accounting (2020) 13-19",10.9734/ajeba/2020/v14i230189,"[""Shingh S"",""Kamalvanshi V"",""Ghimire S"",""et al.See more""]",[],"With the increase in the complexity of the dairy supply chain system, consumers know very less about the products produced or processed by producer or processor. Such information asymmetry present in the dairy industry has serious concern over human health, environmental sustainability, and welfare issues. In this context, we require the effective dairy supply chain system that not only fulfils the information requirement of the consumers but also increase the trust of the consumer on the dairy product they are consuming. The paper tries to present the application of Blockchain technology in the dairy sector. It focuses on the application of the Blockchain technology on improving the dairy supply chain system. This paper presents how this technology can be used in the dairy supply chain system and outlines the potential benefit of it to the different stakeholders and the whole dairy industry as a whole. This is a review article based on the secondary data and information that are obtained from various published articles."
601e58237cd5bfff833c5f33,https://www.mendeley.com/catalogue/e0ea157c-9e27-3caf-a6f3-31b18eec638c,Information Technology in a Supply Chain,"Supply Chain Management: Strategy, Planning, and Operation (2016) 2(12) 1-12",false,"[""Chopra S"",""Meindl P"",""""]",[],"1. Understand the importance of information and information technology in a supply chain. 2. Know, at a high level, how each supply chain driver uses information. 3. Understand the major applications of supply chain information technology and the processes that they enable. I nformation is crucial to the performance of a supply chain because it provides the basis on which supply chain managers make decisions. Information technology consists of the tools used to gain awareness of information, analyze this information, and execute on it to improve the performance of the supply chain. In this chapter, we explore the importance of information, its uses, and the technologies that enable supply chain managers to use information to make bet-ter decisions. The Role of IT In a Supply ChaIn Information is a key supply chain driver because it serves as the glue that allows the other supply chain drivers to work together with the goal of creating an integrated, coordinated supply chain. Information is crucial to supply chain performance because it provides the foundation on which supply chain processes execute transactions and managers make decisions. Without information, a manager cannot know what customers want, how much inventory is in stock, and when more product should be produced or shipped. In short, information provides supply chain visibility, allowing managers to make decisions to improve the supply chain's performance. IT consists of the hardware, software, and people throughout a supply chain that gather, analyze, and execute upon information. IT serves as the eyes and ears (and sometimes a por-tion of the brain) of management in a supply chain, capturing and analyzing the information"
601e58417cd5bfff833c5f34,https://www.mendeley.com/catalogue/95458d91-168e-3f16-8445-d4b4e2a9d794,Blockchain technology in supply chain management for sustainable performance: Evidence from the airport industry,International Journal of Information Management (2020) 52,10.1016/j.ijinfomgt.2019.09.010,"[""Di Vaio A"",""Varriale L"",""""]","[""Airport industry"",""Blockchain technology"",""Non-financial reports"",""Operations management"",""Supply chain management"",""Sustainable performance""]","This paper investigates the major implications of blockchain technology for operations management (OM) with a focus on the decision-making processes in supply chain management (SCM) from the perspective of sustainable performance. The links between blockchain technology, OM, and sustainability issues within SCM are analysed. This two-step research study includes a broad review of the main contributions in the literature that have focused on blockchain technology and OM in SCM. It covers the airport industry from the perspective of sustainable performance and data analysis by reading and processing financial statements, non-financial reports, and the website of one strategic airport infrastructure in southern Italy. The Italian airport infrastructure investigated successfully adopted the Airport Collaborative Decision Making (A-CDM) platform. This is one of the main blockchain technology applications in the airport industry. It promotes cooperation between the main players in the aviation industry and the air traffic controllers (ATCs) to reduce fragmentation, inefficiency, and uncoordinated operations. It also allows information and data sharing, but it is still not possible to observe a high level of sustainable performance. Although the adoption of blockchain technology presents numerous benefits, especially in improving OM, these new technological solutions do not guarantee the achievement of the best performance in terms of effectiveness, efficiency, and sustainability issues. Managers and policy makers need to work together to create a real forum within their collaborative network in which there is a common culture and mutual trust. This article adds an interesting reading of blockchain technology to the existing research with concerns about OM and sustainability issues within the airport setting in Italy."
601e585d7cd5bfff833c5f35,https://www.mendeley.com/catalogue/32973c3f-d310-37b3-bedd-c1794a5424de,The impact of information & communication technology and supply chain supply chain knowledge management on lead time,International Journal of Supply Chain Management (2020) 9(2) 545-552,20507399,"[""Thongrawd C"",""Khantanapha K"",""Thanathanchuchot T"",""et al.See more""]","[""Indonesia"",""Information and communication technology"",""Knowledge management"",""Lead time"",""Responsive supply chain"",""Retail sector""]","The objective of the present study is to examine the impact of supply chain knowledge management and information and communication technology on lead time of the retail sector of Indonesia. Additionally, mediating role of Responsive Supply Chain is examined in the present study as well. For the present study, Data was collected in the form of questionnaire from the customers of retail sector of Indonesia. A total 340 questionnaire were distributed among the manufacturing firms in the Indonesia. The response rate of the current study is turned out to be 67.5 percent. For analysis of the data gathered, the Partial Least Squares (PLS) software was chosen for carrying out statistical analysis of the collected data, followed by the presentation of the outcomes. The results of the study support all of the proposed hypothesis. The current study is important for the policy makers and practitioners of supply chain and retail sector to use the supply chain knowledge management tactics and information and communication technology so the lead time can be improved."
601e587a7cd5bfff833c5f36,https://www.mendeley.com/catalogue/7693ea30-ffd0-3b3b-b2a3-88a40a2db669,Leveraging blockchain technology to enhance supply chain management in healthcare: An exploration of challenges and opportunities in the health supply chain,Blockchain in Healthcare Today (2018) 1(0) 1-12,2573-8240,"[""Clauson K"",""Breeden E"",""Davidson C"",""et al.See more""]","[""blockchain"",""distributed ledger"",""pharmaceutical"",""pharmacy"",""supply chain""]","Background: Effective supply chain management is a challenge in every sector, but in healthcare there is added complexity and risk as a compromised supply chain in healthcare can directly impact patient safety and health outcomes. One potential solution for improving security, integrity, data provenance, and functionality of the health supply chain is blockchain technology. Objectives: Provide an overview of the opportunities and challenges associated with blockchain adoption and deployment for the health supply chain, with a focus on the pharmaceutical supply, medical device and supplies, Internet of Healthy Things (IoHT), and public health sectors. Methods: A narrative review was conducted of the academic literature, grey literature, and industry publications, in addition to identifying and characterizing select stakeholders engaged in exploring blockchain solutions for the health supply chain. Results: Critical challenges in protecting the integrity of the health supply chain appear well suited for adoption of blockchain technology. Use cases are emerging, including using blockchain to combat counterfeit medicines, securing medical devices, optimizing functionality of IoHT, and improving the public health supply chain. Despite these clear opportunities, most blockchain initiatives remain in proof-of-concept or pilot phase. Conclusion: Blockchain technology has the unrealized promise to help improve the health supply chain, but further study, evaluation and alignment with policy mechanisms is needed. Keywords: Blockchain, Distributed Ledger, Pharmacy, Pharmaceutical, Supply chain"
601e58a77cd5bfff833c5f37,https://www.mendeley.com/catalogue/cebdb9c2-f602-3169-832c-47cdb99f856d,Research on Risk Avoidance and Coordination of Supply Chain Subject Based on Blockchain Technology,Sustainability (2019) 11(7) 2182,10.3390/su11072182,"[""Liu"",""Li"",""Qi"",""""]",[],"Based on the influence of block chain technology on information sharing among supply chain participants, mean-CVaR (conditional value at risk) is used to characterize retailers’ risk aversion behavior, while a Stackelberg game is taken to study the optimal decision-making of manufacturers and retailers during decentralized and centralized decision-making processes. Finally, the mean-CVaR-based revenue-sharing contract is used to coordinate the supply chain and profit distribution. The research shows that, under the condition of decentralized decision-making, when the retailer’s optimal order quantity is low, it is an increasing function of the weighted proportion and the risk aversion degree, while, when the retailer’s optimal order quantity is high, it is an increasing function of the weighted proportion, and has nothing to do with the risk aversion degree. The manufacturer’s blockchain technology application degree is a reduction function of the weighted proportion. When the retailer’s order quantity is low, the manufacturer’s blockchain technology application degree is a decreasing function of risk aversion, while, when the retailer’s order quantity is high, the manufacturer’s blockchain technology application is independent of risk aversion. The profit of the supply chain system under centralized decision-making is higher than that of decentralized decision-making. The revenue sharing contract can achieve the coordination of the supply chain to the level of centralized decision-making. Through blockchain technology, transaction costs among members of the supply chain can be reduced, information sharing can be realized, and the benefits of the supply chain can be improved. Finally, the specific numerical simulation is adopted to analyze the weighted proportion, risk aversion and the impact of blockchain technology on the supply chain, and verify the relevant conclusions."
601e58c47cd5bfff833c5f38,https://www.mendeley.com/catalogue/0acf4348-c0c9-3cd6-97db-92c8ed6206da,The impact of information technology application on supply chain integration and competitive advantage: Indonesian fishery industry context,Quality - Access to Success (2019) 20(169) 151-156,15822559,"[""Munizu M"",""Pono M"",""Alam S"",""""]","[""Application of information technology"",""Competitive advantage"",""Fishery industry"",""Indonesian context"",""Supply chain integration""]","This study proposed to analyze and investigate the impact of information technology applications (ITA) variable toward supply chain integration (SCI), and competitive advantage (CA). Furthermore, it targeted to investigate the impact of supply chain integration variable toward competitive advantage. Moreover, to investigate the impact of information technology applications variable toward competitive advantage by integration of supply chain variable at fishery industry. Then, this study used a quantitative approach to test research hypothesis. This study was carried out by a survey of 158 fishery companies at four regions, namely (1) Makassar, (2) Maros, (3) Gowa, and (4) Takalar. They are located in South Sulawesi Province, Indonesia. Samples were taken by using proportionate random sampling technique. Primary data were obtained through the questionnaire instrument, whereas secondary data was obtained through documentation reports and other relevant document. Data were performed by using two types of analysis, i.e.: descriptive statistic, and structural equation modeling. The results showed that information technology application which implemented in production area, administration area, and communication area can enhance supply chain integration. Implementation of information technology application also can enhance competitive advantage. Then, supply chain integration which consist of supplier integration, internal integration, and customer integration can enhance competitive advantage. Likewise, competitive advantage of the firm can be improved by usage information technology application indirectly by mediation role of supply chain integration variable. Furthermore, competitive advantage is more influenced by implementation of information technology application than supply chain integration at Indonesian fishery industry."
601e58f07cd5bfff833c5f39,https://www.mendeley.com/catalogue/ae920048-dbd6-33da-ae21-b3d491c73e1a,Evaluating Blockchain for the Governance of the Plasma Derivatives Supply Chain: How Distributed Ledger Technology Can Mitigate Plasma Supply Chain Risks,Blockchain in Healthcare Today (2019) 2 1-13,10.30953/bhty.v2.107,"[""Peltoniemi T"",""Ihalainen J"",""""]",[],"Objective: This exploratory study examines how distributed ledger technologies could be used within the plasma derivatives supply chain. The plasma derivatives are used increasingly in the pharmaceutical market and the supply chain is global. However, there are significant risks relating to the governance of the supply. The risks include unclear origin of plasma and the propagation of contaminated or poor-quality blood to the pharmaceutical production process. From an ethical perspective, the risk is that vulnerable individuals are exploited in the donation process. Finally, the plasma supply chain currently depends on only a few exporters of plasma, which presents a supply chain risk. Design: The blockchain technology is piloted in other areas of pharmaceutical supply chains and in this study we examine those solutions and conceptualize how a similar solution can be applied to the plasma supply chain. We identify risks within the plasma supply chain and discuss how blockchain-based solutions can mitigate those risks. Results: Drawing on existing literature within the pharmaceutical blockchain arena, we introduce a solution to verify the origin of plasma. We also model how the blockchain technology can be used to tackle ethical and supply chain risks. Conclusions: Blockchain can have a role in mitigating plasma supply chain risks. The area is, however, novel and requires more research."
601e590f7cd5bfff833c5f3a,https://www.mendeley.com/catalogue/2feddc28-9c00-329f-adf1-a1c2590e7b4e,Information technology for supply chain performance: A mediated covariance modeling based on the dynamic capabilities theory,International Business Management (2016) 10(12) 2379-2390,10.3923/ibm.2016.1768.1779,"[""Singhry H"",""Rahman A"",""Imm N"",""""]","[""Dynamic capabilities theory"",""Information technology"",""Innovation capability"",""Supply chain performance""]","Information technology is an important supply chain innovation typology that enhances the integration of people and processes. Although, there is large body of literature on information technology, supply chain capabilities and supply chain performance, empirical studies on how innovation capability relates with information technology and supply chain performance is unknown. To cover this important research gap, the study proposesfour hypotheses on the relationship between information technology and supply chain performance, information technology and innovation capability, innovation capability and supply chain performance and the mediation effect of innovation capability between information technology and supply chain performance. The study followed post-positivism epistemology based on the methodology of cross-sectional survey. A cross-section of 286 top managers of manufacturing companies in Nigeria were examined based on cluster and stratified random sampling. A four-stage regression analysis in two models were performed to test the proposed hypotheses using structural equation modeling with Amos graphics. Result in model 1 found a significant relationship between information technology and supply chain performance. The findings in model 2 suggest that the relationship between information technology and innovation capability (X→M)as well as innovation capability and supply chain performance (M→Y)are both significant. The initial positive and significant relationship between information technology and supply chain performance became non-significant with the introduction of innovation capability as mediating variable. Therefore, it is concluded that innovation capability is a full mediator between information technology and supply chain performance. The study has both implication for the theory and practice. It, thus, provide guidelines to managers of manufacturing companies on strategies to improve supply chain performance."
601e592d7cd5bfff833c5f3b,https://www.mendeley.com/catalogue/f53483ae-c9ae-3f46-9aec-edd2be4e4d67,Antecedents of blockchain technology adoption intentions in the supply chain,International Journal of Business Innovation and Research (2020) 21(4) 564-584,10.1504/IJBIR.2020.106011,"[""Sheel A"",""Nath V"",""""]","[""Blockchain"",""Extended UTAUT2"",""Information technology"",""Supply chain management"",""Trust""]","Supply chain involves a lot of transactions among the stakeholders. Blockchain technology will make a revolutionary change the way how transactions are being carried out. Blockchain removes all the disadvantages which are related to trust among stakeholders and gives better visibility and transparency. The present study explores factors that affect blockchain technology adoption in the supply chain. The current study is based on the extended unified theory of acceptance and use of technology (UTAUT2) with trust model. Data was collected from 363 supply chain practitioners from India. The results of the present study indicate that behavioural intentions are positively and significantly influenced by performance expectancy, effort expectancy, hedonic motivation, price value, and trust. The study also lists out various aspects for future research regarding the implementation of blockchain in supply chain management."
601e59497cd5bfff833c5f3c,https://www.mendeley.com/catalogue/a4f600c6-93b1-33b2-b87b-a5ad4f9659c6,Reducing channel costs by investing in smart supply chain technologies,Transportation Research Part E: Logistics and Transportation Review (2020) 137,10.1016/j.tre.2020.101927,"[""Li X"",""""]","[""Channel cost reduction"",""Platform"",""Smart supply chain"",""Technology investment""]","This paper establishes a modeling framework that incorporates channel costs as a decision variable when smart supply chain technology can be invested in. A traditional manufacturer-retailer supply chain is studied, and the conditions under which the technology should be invested are identified. Issues of supply chain efficiency and coordination are addressed. A platform supply chain is also investigated, and it is found that a platform may invest in reducing the channel cost even if it does not bear any part of this cost. In this case, the percentage fee is found to be an important parameter."
601e59667cd5bfff833c5f3d,https://www.mendeley.com/catalogue/20cc34b6-2d58-3c8d-8642-baddfc4660fa,The mean-variance approach for global supply chain risk analysis with air logistics in the blockchain technology era,Transportation Research Part E: Logistics and Transportation Review (2019) 127 178-191,10.1016/j.tre.2019.05.007,"[""Choi T"",""Wen X"",""Sun X"",""et al.See more""]","[""Blockchain technology"",""Mean-variance approach"",""Risk analysis"",""Supply chain operations""]","Supply chain operations have entered the digital era with the emergence of blockchain technology. In this paper, we discuss how the mean–variance (MV)approach can be applied to explore global supply chain operations risk with air logistics in the blockchain technology era. To be specific, we examine the related literature from four areas, namely air-logistics operations, demand management, supply management, and supply-demand coordination. We propose how the blockchain technology can be applied to facilitate the implementation of mean-variance risk analysis for global supply chain operations. We then highlight several promising areas for further studies. A future research agenda is developed."
601e59927cd5bfff833c5f3e,https://www.mendeley.com/catalogue/461ae4e4-37e4-320a-a885-dcca83e519a4,Incorporating Block Chain Technology in Food Supply Chain,International Journal of Management Studies (2019) VI(1(5)) 115,10.18843/ijms/v6i1(5)/13,"[""Ray P"",""Om Harsh H"",""Daniel A"",""et al.See more""]",[],… Artificial intelligence in supply chain management: theory and applications . Mphasis … An Agri-food Supply Chain Traceability System for China Based on RFID & Blocl
601e59b07cd5bfff833c5f3f,https://www.mendeley.com/catalogue/89f19776-3133-3c91-94aa-c3f854c6e7ff,A conceptual model of sustainable supply chain management in small and medium enterprises using blockchain technology,Cogent Economics and Finance (2019) 7(1),10.1080/23322039.2019.1667184,"[""Nayak G"",""Dhaigude A"",""""]","[""blockchain technology"",""conceptual model"",""supply chain performance"",""sustainability"",""sustainable supply chain management"",""triple bottom line""]","This paper proposes a conceptual model of sustainable supply chain management (SSCM) in small and medium enterprises (SME) using blockchain technology (BT). With growing focus on sustainable business process, research on SSCM is gaining prominence. BT, being a disruptive technology, has potential to impact the SSCM. Using the extant literature, the antecedents of SSCM using BT have been identified. Multiple-criteria decision-making has been deployed to develop the conceptual model. Various managerial and theoretical implications along with scope for future research have been discussed."
601e59cd7cd5bfff833c5f40,https://www.mendeley.com/catalogue/461e5e9d-a71e-3a61-b3be-446e0df7670e,Quantity and collection decisions in a closed-loop supply chain with technology licensing,European Journal of Operational Research (2017) 256(3) 820-829,10.1016/j.ejor.2016.06.051,"[""Hong X"",""Govindan K"",""Xu L"",""et al.See more""]","[""Fixed-fee licensing"",""Game theory"",""Patented product"",""Remanufacturing"",""Royalty licensing""]","Industry practice has shown that technology licensing has an important effect on the remanufacturing of patented products by third parties. Different licensing methods significantly impact a supply chain member's production and collection decisions, and they also have influential effects on reverse channel performance. However, there is scant literature investigating the decision on technology licensing and its impact on a supply chain member's production and collection decisions. To address this gap, we consider a manufacturer, as the patent holder, who produces new and remanufactured products and, simultaneously, he and a remanufacturer (as the licensee, who by law can only produce remanufactured products) competitively collects used products from the market in a two-period closed-loop supply chain (CLSC). We investigate two licensing patterns, fixed fee versus royalty, within the CLSC in a Cournot duopoly model. We find that royalty licensing is dominated by fixed fee licensing from the viewpoints of both the consumer surplus and environmental protection. Our result also shows that the manufacturer's optimal licensing strategy is determined by a threshold of the fixed fee: when the fixed fee is below a threshold, it is better for the manufacturer to use a royalty licensing, whereas fixed-fee licensing should be used when the fixed fee is higher than a threshold."
