_id,url,title,publihser,doc_id,authors,keywords,abstract
60215d5c53c95f48a173e48b,https://www.mendeley.com/catalogue/7b7e35a1-ba76-39cc-8699-c72255cc43a4,Luminaire digital design flow with multi-domain digital twins of LEDs,Energies (2019) 12(12),10.3390/en12122389,"[""Martin G"",""Marty C"",""Bornoff R"",""et al.See more""]","[""Design flow"",""LED digital twin"",""Multi-LED"",""Multi-domain compact model"",""Tool agnostic""]","At present, when designing a Light Emitting Diode (LED) luminaire, different strategies of development are followed depending on the size of the company. Since on LED datasheets there is only limited information provided, companies designing LED luminaires spend a lot of effort gathering the required input of LED details to be able to design reliable products. Small and medium size enterprises (SMEs) do not have the bandwidth to gather such input and solely rely on empirical approaches leading to approximated luminaire designs, while larger companies use advanced hardware and software tools to characterize parts, design versions, and finally optimize all design steps. In both cases, considerable time and money is spent on prototyping, sampling, and laboratory testing. Digitalization of the complete product development (also known as Industry 4.0 approach) at all integration levels of the solid state lighting (SSL) supply chain would provide the remedy for these pains. The Delphi4LED European project aimed at developing multi-domain compact models of LED (for a consistent, combined description of electronic, thermal, and optical properties of LEDs) as digital twins of the physical products to support virtual prototyping during the design of luminaires. This paper provides an overview of the Delphi4LED approach aimed at supporting new, completely digital workflows both for SMEs and larger companies (Majors) along with some comparison with the traditional luminaire design. Two demonstration experiments are described: One to show the achievable benefits of the approach and another one to demonstrate the ease of use and ability to be accommodated in a larger scale product design for assessing design choices like e.g., number and type of LEDs versus electrical/thermal conditions and constraints, in a tool agnostic manner."
60215d9053c95f48a173e48c,https://www.mendeley.com/catalogue/451b0f66-232c-3fa8-8b04-d7636bd6873c,APPLYING INDUSTRY 4.0 AND EDUCATION 4.0 TO ENGINEERING EDUCATION,Proceedings of the Canadian Engineering Education Association (CEEA) (2019),10.24908/pceea.vi0.13859,"[""Neaga I"",""""]",[],"This research work-in-progress deals with a holistic analysis of the impacts of Industry 4.0 (I4.0) for engineering education especially for University undergraduate (level 4-6), master (level 7) and PhD related manufacturing, automotive engineering and supply chain management programmes in United Kingdom higher education institutions. This analysis aims at providing support for further consolidated recommendations to enable the development of higher education engineering curriculum for enhancing I4.0 application for smart organisations and industrial companies within the digital supply chains. Also the paper provides an analysis of advancement from digitalisation in engineering education to the implementation of Education 4.0 and related practices of smart labs, and simulation of smart factories leading at the learning factory. A conceptual framework to support the application of big data and learning analytics in the School of Engineering from University of Wales Trinity St David, Swansea, United Kingdom has been identified, discussed and intended to apply in the context of applying learning analytics."
60215db553c95f48a173e48d,https://www.mendeley.com/catalogue/5b960832-1e9e-330d-8810-ae49a39645cf,Group-specific business process improvements via a port community system: the case of Rotterdam,Production Planning and Control (2020),10.1080/09537287.2020.1824029,"[""Simoni M"",""Schiavone F"",""Risitano M"",""et al.See more""]","[""Business process improvement"",""Port Community System"",""digital platforms"",""port management"",""port stakeholders""]","The Port Community System is a type of digital platform that offers several benefits and improvements to the operations and supply chain of an increasing number of ports worldwide. However, prior literature does not explain in detail how these various types of benefits and business process improvements spread within a port and are obtained by its main groups of stakeholders (agents, terminal operators, and so on). The article fills this literature gap by analysing the distribution of benefits and improvements among the main types of port actors in Rotterdam (the Netherlands) after the introduction of the ‘Portbase’ platform. The results show that PCS effectively improves port stakeholders’ business processes only if the platform is the core element of a port digital transformation strategy, and if it offers a large portfolio of smart IT solutions that (a) directly improve the system quality, information quality and service quality, and (b) are properly targeted for the business processes that are carried out by the different groups of port stakeholders."
60215dda53c95f48a173e48e,https://www.mendeley.com/catalogue/0f8be028-95ce-3ba8-a0e3-27e6c99e6436,Interpretive structural modeling-based framework for mass customisation enablers: an Indian footwear case,Production Planning and Control (2016) 27(9) 774-786,10.1080/09537287.2016.1166275,"[""Purohit J"",""Mittal M"",""Mittal S"",""et al.See more""]","[""India footwear industry"",""interpretive structural modelling (ISM)"",""mass customisation enablers (MCE)"",""mass customisation production system""]","In the epoch of open economy and with the emergence of availability of individualised products over the Internet, Indian manufacturing industries are facing an enormous pressure to become more flexible and responsive, to accomplish customer’s varied and increasing demands. Mass customisation (MC) is about developing a customised product on demand for a particular customer after reception of a real order and producing it with the similar operational efficiency as one would anticipate from a mass-produced product. MC takes into account the merits of both the earlier systems of production, i.e. mass production and craft production. The craft production satisfies the personalised demands of customers and the mass production produces a limited variety of products at lower cost. Industries in developing countries such as India confront pressure from several perspectives to adopt MC. This study has been presented in the context of Indian manufacturing industries, and particularly for footwear industries to examine the enablers of MC. Achieving MC, however, require certain enabling technologies and processes in place. Several such enablers have been identified from the research literature. The objective of this study it to key out significantly important enablers for MC using interpretive structural modelling (ISM), and develop a hierarchy of these enablers for the Indian footwear units. ISM results show that modularity-based practices, digital manufacturing practices and supply chain integration are the most important MC enablers. Enhanced flexibility and responsiveness in the footwear production system can be achieved through modular and reconfigurable production system."
60215dff53c95f48a173e48f,https://www.mendeley.com/catalogue/ee7c855b-782f-395a-bcf1-eaf633e672bb,A Low-Noise direct incremental A/D converter for FET-Based THz imaging detectors,Sensors (Switzerland) (2018) 18(6),10.3390/s18061867,"[""Khatib M"",""Perenzoni M"",""""]","[""Chopper"",""Direct detectors"",""Field-effect transistor (FET)"",""Flicker noise"",""Incremental ADC"",""Lock-in"",""Parametric amplifier"",""Readout circuit"",""Terahertz imaging""]","This paper presents the design, implementation and characterization results of a pixel-level readout chain integrated with a FET-based terahertz (THz) detector for imaging applications. The readout chain is fabricated in a standard 150-nm CMOS technology and contains a cascade of a preamplification and noise reduction stage based on a parametric chopper amplifier and a direct analog-to-digital conversion by means of an incremental ΣΔ converter, performing a lock-in operation with modulated sources. The FET detector is integrated with an on-chip antenna operating in the frequency range of 325-375 GHz and compliant with all process design rules. The cascade of the FET THz detector and readout chain is evaluated in terms of responsivity and Noise Equivalent Power (NEP) measurements. The measured readout input-referred noise of 1.6 μVrms allows preserving the FET detector sensitivity by achieving a minimum NEP of 376 pW/ √Hz in the optimum bias condition, while directly providing a digital output. The integrated readout chain features 65-dB peak-SNR and 80-μW power consumption from a 1.8-V supply. The area of the antenna-coupled FET detector and the readout chain fits a pixel pitch of 455 μm, which is suitable for pixel array implementation. The proposed THz pixel has been successfully applied for imaging of concealed objects in a paper envelope under continuous-wave illumination."
60215e3453c95f48a173e490,https://www.mendeley.com/catalogue/a5391a70-1aea-3536-b488-eb03ad1d37ce,"RFID and the Internet of Things: Technology, applications, and security challenges","Foundations and Trends in Technology, Information and Operations Management (2011) 4(2) 105-185",10.1561/0200000020,"[""Evdokimov S"",""Fabian B"",""Günther O"",""et al.See more""]",[],"Radio Frequency Identification (RFID) has started to exert a major influence on modern supply chain management. In manufacturing, RFID changes the way objects are tracked on the shop floor and how manufactured goods interact with the production environment. In logistics, RFID is used to track and trace pallets or individual objects on a global scale. In retail, RFID is used to identify objects, retrieve related information, and prevent theft. Sometimes the tags remain attached to the objects post-sale, thus facilitating additional services. Overall, enterprises have much more detailed information about the objects: the use and produce, their location, their trajectories, and their physical state. In this survey paper, we show how RFID has transformed the supply chain over the past decade, discussing manufacturing, logistics, and retail and related cost/benefit considerations. We also describe the vision of an ""Internet of Things,"" where each participating object has a digital shadow with related information stored in cyberspace. We conclude with an extensive discussion of related privacy and security risks, including some of our own proposals to mitigate them. © 2011 S. Evdokimov, B. Fabian, O. Günther, L. Ivantysynova and H. Ziekow."
60215e6853c95f48a173e491,https://www.mendeley.com/catalogue/d118f01c-500a-3c05-9046-d495a37e2ba6,Integração de processos na cadeia de suprimentos e desempenho do serviço ao cliente: um estudo na indústria calçadista de Franca,Gestão & Produção (2009) 16(2) 232-244,10.1590/s0104-530x2009000200007,"[""Hilsdorf W"",""Rotondaro R"",""Pires S"",""""]",[],"O processo de globalização e a revolução digital têm trazido novos desafios de competitividade às empresas. Uma dessas novas necessidades é a mudança do foco do escopo gerencial para toda a cadeia de suprimentos. Gerenciar uma cadeia de suprimentos requer, entre outros aspectos, a integração dos ""processos-chave"" de negócios ao longo dessa cadeia. Nesse sentido, este trabalho teve como objetivo identificar como é a relação entre a integração de processos ao longo da cadeia de suprimentos e o desempenho no serviço prestado ao cliente (customer service). Para tanto, a abordagem exploratória foi utilizada, tendo como objeto de estudo uma cadeia de suprimentos calçadista localizada na cidade de Franca, a qual se constitui em um bom exemplo de cadeia consolidada e já inserida no mercado internacional. Os resultados obtidos permitem concluir que o desempenho do serviço ao cliente na cadeia estudada está relacionado diretamente com a integração dos processos de atendimento de pedidos, gestão da demanda e desenvolvimento de produtos ao longo da cadeia, envolvendo não apenas a integração com clientes, mas também com os fornecedores-chave. Pode-se constatar ainda que esse desempenho está relacionado também com a existência de competências internas nos processos considerados, nas empresas estudadas.The globalization process and the digital revolution have brought new challenges for the companies' competitiveness. One of these new requirements is the change of the managerial scope of the entire supply chain. The management of a supply chain requires, among other aspects, integrating key-business processes along the chain. In this sense, this work has the main purpose of identifying the relationship between processes integration along the supply chain and its customer service performance. In order to achieve this aim, an exploratory research was conducted, focusing on a footwear supply chain located in the city of Franca, state of São Paulo, Brazil, which constitutes itself a good example of a consolidate supply chain already inserted in the international footwear market. The results obtained enable to conclude that the performance of the customer service in the studied footwear supply chain is directly related to the integration of order fulfillment processes, demand management, and product development processes involving not only the integration of shoe manufacturers with customers, but also with key suppliers. It still can be pointed out that this performance is also related to the existence of internal competences in the processes considered in the studied companies."
60215e9d53c95f48a173e492,https://www.mendeley.com/catalogue/1bf4cf97-8a11-344b-8ed2-de59b8e5612c,"INDUSTRY 4.0: CHALLENGES, OPPORTUNITIES, AND STRATEGIC SOLUTIONS FOR BANGLADESH",International Journal of Business and Management Future (2020) 4(2) 41-56,10.46281/ijbmf.v4i2.832,"[""Bhuiyan A"",""Ali M"",""Zulkifli N"",""et al.See more""]",[],"In the recent decade, the term Industry 4.0 or Fourth Industrial Revolution is a common buzzword represents the adoption of disruptive digital technologies (Internet of things, Big Data, 3D printing, Cloud computing, Autonomous robots, Virtual reality, Augmented reality, Self-driving car, Cyber-physical system, Artificial intelligence, Smart sensors, Nanotechnology, Drones, and Biotechnology, etc.) in the production process which is transforming the manufacturing units into smart factories and experiencing a great change in the global value chain. Moreover, these revolutionary digital technologies have a profound impact on the economy, growth, globalization, governments, international trade, global supply chain, and human capital transformation, etc. The present review study aims to explore the impact, challenges, and opportunities of the fourth industrial revolution based on empirical findings specially and extensively in the context of Bangladesh. The study finds regardless of having enormous potentiality, the application of the fourth industrial revolution is far lagging for some challenges i.e. lack awareness, insufficient capital, lack of infrastructure, lack of skilled human capital, and some socio-economic challenges. This review paper will also develop conceptual links with the relevant aspect of strategic planning and application of key industry 4.0 technologies and help to formulate future policy guidelines regarding opportunities, application, and strategic decision making for the fourth industrial revolution in Bangladesh."
60215ed153c95f48a173e493,https://www.mendeley.com/catalogue/4d765225-903f-3e32-9c8a-9e986c1e1e49,Taxonomies for Reasoning About Cyber-physical Attacks in IoT-based Manufacturing Systems,International Journal of Interactive Multimedia and Artificial Intelligence (2017) 4(3) 45,10.9781/ijimai.2017.437,"[""Pan Y"",""White J"",""Schmidt D"",""et al.See more""]",[],"The Internet of Things (IoT) has transformed many aspects of modern manufacturing, from design to production to quality control. In particular, IoT and digital manufacturing technologies have substantially accelerated product development- cycles and manufacturers can now create products of a complexity and precision not heretofore possible. New threats to supply chain security have arisen from connecting machines to the Internet and introducing complex IoT-based systems controlling manufacturing processes. By attacking these IoT-based manufacturing systems and tampering with digital files, attackers can manipulate physical characteristics of parts and change the dimensions, shapes, or mechanical properties of the parts, which can result in parts that fail in the field. These defects increase manufacturing costs and allow silent problems to occur only under certain loads that can threaten safety and/or lives. To understand potential dangers and protect manufacturing system safety, this paper presents two taxonomies: one for classifying cyber-physical attacks against manufacturing processes and another for quality control measures for counteracting these attacks. We systematically identify and classify possible cyber-physical attacks and connect the attacks with variations in manufacturing processes and quality control measures. Our taxonomies also provide a scheme for linking emerging IoT-based manufacturing system vulnerabilities to possible attacks and quality control measures."
60215ef653c95f48a173e494,https://www.mendeley.com/catalogue/a0d21cb0-86a8-35ad-92ef-da2e91a17255,"Development of a digital hearing aid to meet the Brazilian Government's Ordinance 587 (APAC) - Health Department",Brazilian Journal of Otorhinolaryngology (2010) 76(3) 332-339,10.1590/S1808-86942010000300011,"[""Penteado S"",""Bento R"",""""]","[""Hearing loss"",""Low cost technology"",""Prostheses and implants"",""Public policies""]","The treatment of sensorineural hearing loss is based on hearing aids, also known as individual sound amplification devices. The hearing aids purchased by the Brazilian Government, aiming at fulfilling public policies, are based on dedicated components, which bring about benefits, but also render them expensive and may impair repair services after manufacture's warranty expires. Aim: to design digital behind-the-ear hearing aids built from standardized components coming from the very supply chain of these manufacturers. Study design: experimental. Materials and Methods: to identify the supply chain of these manufacturers, request samples and set up hearing aids in the laboratory. Results: The developed hearing aids did not show lesser electroacoustic characteristics when compared to those acquired by the Government, also being tested by the same reference international technical standard. Conclusion: It is possible to develop digital behind-the-ear hearing aids based on off-the-shelf components from hearing aid manufacturers' supply chain. Their advantages include low operational costs - for acquisition (with clear advantages for the Government) and service (advantage for the patient)."
60215f1b53c95f48a173e495,https://www.mendeley.com/catalogue/4684cfe8-c01f-3765-a011-d7a9139dbc3e,Should the fashion industry confront the sustainability challenge with 3D prototyping technology,International Journal of Sustainable Engineering (2017) 10(4-5) 207-214,10.1080/19397038.2017.1348563,"[""Papahristou E"",""Bilalis N"",""""]","[""Design decision support tools"",""Product life cycle"",""sustainable business models""]","In this paper, coming out of a broader research project on how the digital prototype can be effectively integrated in the product development process of the clothing industry, the authors investigate the relationship between Corporate Social Responsibility (CSR) and Collective Actions on Sustainability and the environmental impact of the new model of fast and accelerating fashion. Extensive research was contacted with personal interviews and analysed primary data shows how new technology solutions like Product Lifecycle Management (PLM), 3D visualisation or 3D prototyping can work with and across supply chain partners to reduce the environmental footprint of their processes. The final phase of the paper involves the conceptualisation of a new apparel product development model, encompassing various digital tools which aim at addressing fit problems, extending the useful life of clothes and reducing the environmental impact of clothing in use through design and services."
60215f5053c95f48a173e496,https://www.mendeley.com/catalogue/76a5c6e3-aecd-3cfb-9ba1-3fc25003d3c5,TRANSFORMATION OF SUPPLY CHAIN MANAGEMENT IN THE CONDITIONS OF THE FOURTH INDUSTRIAL REVOLUTION,Strategic decisions and risk management (2018) (3) 30-37,10.17747/2078-8886-2018-3-30-37,"[""Trifonov P"",""Seryshev R"",""""]",[],"Purpose of research is to identify the most important technologies of the digital economy that affect the development of supply chain management systems. The development of modern organizations of the latest technologies will improve the level of competitiveness and bring business to the path of sustainable growth.The structure of the latest technologies of supply chain management systems is described on the principles of the system approach, and their role and degree of impact on the development of the object under study is indicated. The direction of development of supply chain management systems is indicated.Ìobile data access for consumers, predictive analysis, sensory monitoring technologies, and partially localization technologies are the most critical technologies that provide the threshold of competitiveness growth for modern organizations engaged in logistics.The structure and interrelation of technologies, as well as understanding of the degree of technology impact on the development of supply chain management systems will allow to build further research based on an understanding of the already formed hierarchy of objects under study. The results of this review will be able to influence the management decision-making in the field of selecting new technologies to improve the organization's own logistics systems."
60215f8553c95f48a173e497,https://www.mendeley.com/catalogue/e70c9307-32a9-3fbf-9378-a83dcb8af64d,A visit to the Oracle: Reviewing the state of construction industry digitalisation,Construction Research and Innovation (2019) 10(1) 11-14,10.1080/20450249.2019.1587238,"[""Rogers D"",""""]",[],"Software giant Oracle has invested at least $1.8bn over the past ten years in offering digital services to the construction industry. That industry has been slow to embrace digitalisation, but Oracle detects a change of mood as companies see the tide of technology rising around them. What follows is an overview of the main currents of technological change now, including two case studies of available digital solutions: one for better project time and risk management through four-dimensional BIM, and the other using financial technology to speed payments in the supply chain."
60215fab53c95f48a173e498,https://www.mendeley.com/catalogue/3825b8ac-653b-382d-a0e8-113eedb94330,A framework for designing supply chain disruptions management considering productive systems and carrier viewpoints,International Journal of Production Research (2018) 56(15) 5045-5061,10.1080/00207543.2018.1442943,"[""Blos M"",""da Silva R"",""Wee H"",""""]","[""Petri nets"",""agent-based systems"",""disruption management"",""supply chain design"",""supply chain risk management""]","With the advent of the global and digital world, the number of geographically dispersed firms throughout the world has increased and the problem of Supply Chain (SC) disruption appeared as a main concern to many industries. In such context, designing disruptions management strategies for a robust SC has become a critical worldwide issue that is still under-explored. Since its design phase, this class of robust and global SC must integrate technologies and agents of production. However, the existing works only consider the Productive Systems (PSs) and the carrier viewpoint must also be considered since goods should be produced and distributed at the right quantity, at the right place and at the right time. In this complex task of designing disruptions management, a formal method must be used to integrate technologies ensuring the compliance of certain requirements, such as: developing collaborative and autonomous models, allowing reuse templates, considering analysis/simulation abilities and facilitating the interaction among engineering practitioners. Therefore, this paper presents a framework to model, analyse, control and monitor the robust and global SC, designing and integrating models with Petri Net, agent-based model techniques for disruptions management and considering both PSs and carrier viewpoints. A case study is investigated and the findings demonstrated the proposed solution supports decisions making for solving problems of design, analysis and control."
60215fd053c95f48a173e499,https://www.mendeley.com/catalogue/0811b9f8-a2e3-3d8d-9977-271f6736acb3,"Industry 4.0-based manufacturing systems: Smart production, sustainable supply chain networks, and real-time process monitoring",Journal of Self-Governance and Management Economics (2019) 7(2) 7-12,10.22381/JSME7220191,"[""Tuffnell C"",""Kral P"",""Durana P"",""et al.See more""]","[""Industry 4.0"",""Smart production"",""Sustainable supply chain network""]","This article reviews recent literature concerning Industry 4.0-based manufacturing systems. Building our argument by drawing on data collected from BCG, Deloitte, PwC, and Statista, we performed analyses and made estimates regarding Industry 4.0 across the value chain (%), revenues from artificial intelligence for enterprise applications market worldwide (from 2018 to 2025, in million U.S. dollars), and Industry 4.0 framework and contributing digital technologies (%). Multivariate statistics techniques have been applied for data analyses (e.g. structural equation modeling)."
6021603153c95f48a173e49a,https://www.mendeley.com/catalogue/af3e93a6-749b-362d-a11d-020239c735c9,The Commercial Impacts of Reverse Logistics in E-Commerce in India,false,false,[],[],"In e-commerce business, one of the important factors is effective logistics management, specifically the backend supply chain management. Logistics management involving e-commerce can also be considered as the reverse logistics that is the procedure that works as a profit center, i.e., product returns, repairs, maintenance, recycling, dismantling, etc. This research paper has studied the commercial impact of the reverse supply chain in e-commerce in India. For the unprecedented growth of e-commerce in India, some of the major factors are the emergence of retail as a dominant segment of the market, the dedication of government to 'Digital India', and an Internet user database of 400 million. Whereas, profitability is reduced to an average percentage of 8% and 15% of the total costs of logistics in the industry is represented by the average costs of reverse logistic. This research is centered upon local garments manufacturers and shoe manufacturers which provide 30-45 days of return and face complexities in reverse logistics."
6021605753c95f48a173e49b,https://www.mendeley.com/catalogue/6b33fa58-554d-3392-b355-4055c3d1a4c2,Adaptive generation of unique IDs for digital chips through analog excitation,ACM Transactions on Design Automation of Electronic Systems (2015) 20(3),10.1145/2732408,"[""Suresh C"",""Ozev S"",""Sinanoglu O"",""""]","[""Counterfeiting"",""Hardware security"",""ID generation""]","Globalization of the integrated circuit design and manufacturing flow has successfully ameliorated design complexity and fabrication cost challenges, and helped deliver cost-effective products while meeting stringent time-to-market requirements. On the flip side, it has resulted in various forms of security vulnerabilities in the supply chain that involves designers, fabs, test facilities, and distributors until the end-product reaches customers. One of the biggest threats to semiconductor industry today is the entry of aged, reject, or cloned parts, that is, counterfeit chips, into the supply chain, leading to annual revenue losses in the order of billions of dollars. While traceability of chips between trusted parties can help monitor the supply chain at various points in the flow, existing solutions are in the form of integrating costly hardware units on chip, or utilizing easy-to-circumvent inspection-based detection techniques. In this article, we propose a technique for adaptive unique ID generation that leverages process variations, enabling chip traceability. The proposed method stimulates digital chips with an analog signal from the supply lines, which serve as primary inputs to each gate in the signal path. Using a sinusoidal signal that exercises the transistors as gain components, we create a chip-specific response that can be post-processed into a digital ID. The proposed technique enables quick and cost-effective authenticity validation that requires no on-chip hardware support. Our simulation and experimentation on actual chips show that the proposed technique is capable of generating unique IDs even in the presence of environmental noise."
6021607c53c95f48a173e49c,https://www.mendeley.com/catalogue/803631f4-f9d3-381a-b848-66f89ac6d495,Blockchain architecture: A design that helps CPA firms leverage the technology,International Journal of Accounting Information Systems (2020) 38,10.1016/j.accinf.2020.100466,"[""Vincent N"",""Skjellum A"",""Medury S"",""""]","[""Architecture"",""Blockchain"",""Blockchain architecture"",""Blockchain for audit"",""CPA firms""]","Blockchain technology has garnered the interest of the accounting profession in recent years. However, when considering whether to adopt this technology, many business professionals have voiced a lack of a compelling use case as a major challenge. To utilize the technology effectively, first, we need to establish how organizations will connect to the blockchain that will also provide a compelling use-case for CPA firms. In this paper, we design a blockchain architecture for organizations that will facilitate effective connectivity to a blockchain while enabling auditors to leverage this technology to provide audit and assurance services. To design the architecture, we consider two broad questions: first, how do CPA firms gain access to reliable audit evidence and, second, how can client firms maintain confidentiality and security of their data given a decentralized and distributed immutable ledger (i.e., a blockchain). Consequently, the proposed architecture will help auditors gain access to reliable digital audit evidence while incentivizing client firms to adopt blockchain technology by substantially reducing the costs of replacing existing information systems. Given this architecture, auditors could also design continuous audit procedures for their respective clients without having to incur substantial investments in software integration. Further, the architecture can be expanded to include various use cases and supply chain participants, other CPA firms, customers, and regulators."
602160bf53c95f48a173e49d,https://www.mendeley.com/catalogue/6a23dcaf-5bd8-30f4-be41-040768c0e03e,Collaborative Supply Chain in the Digital Age: A Case Study of its Extent of Adoption by Indigenous Organizations in Building Inter-and Intra-firm Alignments,Computer and Information Science (2010) 3(1),10.5539/cis.v3n1p128,"[""O. Awa H"",""F. Awara N"",""C. Emecheta B"",""""]",[],false
6021610353c95f48a173e49e,https://www.mendeley.com/catalogue/e3fa7328-703f-382b-94b0-656ad6ffa4a8,Digital Factories 2020,PricewaterhouseCoopers GmbH (2017) 48,false,"[""Geissbauer R"",""Schrauf S"",""Berttram P"",""et al.See more""]",[],"Digitisation is radically changing the face of manufacturing companies. Digital factories are transforming manufacturing, as companies implement innovative technology and look for employees with fundamentally different types of qualifications. These new digital factories are being created in the heart of Europe to produce highly customised products and systems. Leading manufacturing companies are deploying a number of key technologies to digitise production as well as their entire supply chain. These include big data analytics solutions, end-to-end, real time planning and connectivity, autonomous systems, digital twinning and worker augmentation, among many others. These technologies provide significant efficiency gains and allow companies to produce highly customised products, often at lot size one. But the full effect of digitisation is only realised when companies are connected in real time to their key suppliers and critical customers. Our research shows that leading industrial companies have moved beyond pilot projects and are already investing in rolling out digital solutions. In this report, we provide an overview of how far industrial companies have come and what challenges they face."
6021612853c95f48a173e49f,https://www.mendeley.com/catalogue/a7f62ebb-d626-37fc-ae03-1bdcbeb59463,Breaking Analog Locking Techniques,IEEE Transactions on Very Large Scale Integration (VLSI) Systems (2020) 28(10) 2157-2170,10.1109/TVLSI.2020.3007159,"[""Jayasankaran N"",""Sanabria-Borbon A"",""Abuellil A"",""et al.See more""]","[""Analog locking"",""IP protection"",""hardware security"",""logic locking""]","Similar to digital circuits, analog circuits are also susceptible to supply-chain attacks. There are several analog locking techniques proposed to combat these supply-chain attacks. However, there exists no elaborate evaluation procedure to estimate the resilience offered by these techniques. Evaluating analog defenses requires the usage of non-Boolean variables, such as bias current and gain. Hence, in this work, we evaluate the resilience of the analog-only locks and analog and mixed-signal (AMS) locks using satisfiability modulo theories (SMTs). We demonstrate our attack on five analog locking techniques and three AMS locking techniques. The attack is demonstrated on commonly used circuits, such as bandpass filter (BPF), low-noise amplifier (LNA), and low-dropout (LDO) voltage regulator. Attack results on analog-only locks show that the attacker, knowing the required bias current or voltage range, can determine the key. Likewise, knowing the protected input patterns (PIPs), the attacker can determine the key to unlock the AMS locks. We then extend our attack to break the existing analog camouflaging technique."
6021616c53c95f48a173e4a0,https://www.mendeley.com/catalogue/894b248c-65b2-3da1-9b34-75a375501b8c,How Blockchain is Poised To Impact Supply Chains,Supply & Demand Chain Executive (2017) 18(4) 24-26,false,"[""Riley S"",""""]",[],The supply chain is becoming increasingly reliant on secure digital technology
6021619353c95f48a173e4a1,https://www.mendeley.com/catalogue/b56751dc-3393-376a-8718-918470f480fd,"A conceptual digital business model for construction logistics consultants, featuring a sociomaterial blockchain solution for integrated economic, material and information flows",Journal of Information Technology in Construction (2020) 25 500-521,10.36680/J.ITCON.2020.029,"[""Kifokeris D"",""Koch C"",""""]","[""Blockchain"",""Construction logistics"",""Digital business model"",""Independent logistics consultants"",""Value""]","In this paper, a new digital business model for independent construction logistics consultants, which features the conceptualization of a sociomaterial blockchain solution for integrated information, material and economic flows, is proposed. Theoretically, we offer an understanding of the economic flow, stress the optimization of construction logistics through flow integration, analyse current approaches to understanding blockchain, adopt sociomateriality to envision a suitable blockchain solution, and consider the way blockchain can constitute part of the value proposition of a related digital business model. Methodologically, we systematically reviewed the literature on blockchain-related construction research, and conducted empirical studies on independent logistics consultants in the Swedish context for more than a year. On the one hand, the literature review reveals that core blockchain properties can generate value for construction logistics (e.g. shared ledger structure and reduction of accounting rework) – however, apart from visions and prototypes, there currently exist no use cases, and potential implementational constraints and security issues are limitedly considered. One the other hand, the empirical findings show that independent construction logistics consultants in the sociomaterial Swedish context are suitable candidates for the proposed digital business model. By combining the literature and empirical insights, a permissioned private proof-of-authority blockchain solution integrating the supply chain flows in a generic sociomaterial setting is conceptualized. This solution is then embedded in the value proposition of a digital business model for an independent construction logistics consultant. The proposition includes, among others, improved process management and increased productivity, while the consultants’ competitive advantage through innovation is facilitated. Other business model segments, like key resources, are also updated via the blockchain solution, while some, like channels, are not significantly affected. To not hinder the realization of this digital business model, issues like the lack of blockchain awareness, and the existing power balances within sociomaterial constellations, have to be addressed."
602161c753c95f48a173e4a2,https://www.mendeley.com/catalogue/1f6daf51-8d4f-3543-929c-ade8692ac552,Historical Changes in the Music Industry Supply Chain: A Perception of the Positioning of the Artist Musician,Journal of the Music and Entertainment Industry Educators Association (2012) 12(1) 91-129,10.25101/12.4,"[""Renard S"",""Goodrich P"",""Fellman P"",""""]",[],"The present study will explore the historical changes of the music industry supply chain. It will consider propositions such as the vertical integration of the historical music industry, the revolution in technology, and the positioning of the artist within the music industry supply chain. Several questions will be tackled: What is the positioning of the artist in the new digital era? And given the changes of position of the major labels and the positioning of the artist, what are the descriptive and prescriptive possibilities should the majors disappear and be replaced by alternative elements in the music industry supply chain? Social Network Analysis (SNA) will be utilized as a methodological tool in the creation of non-linear and adaptive models. [PUBLICATION ABSTRACT]"
602161ec53c95f48a173e4a3,https://www.mendeley.com/catalogue/2c93fe09-3a23-396a-9bbf-cb61d7c9bc86,"What is Industry 4.0?: An outcome of digital transformation, it blends technologies to create custom solutions and make better use of resources.",CIO (13284045) (2017) 1,13284045,"[""Bernard A"",""""]","[""Automation"",""Business development"",""Digital technology"",""Hill, Ned"",""Manufactures""]","The article focuses on Industry 4.0 concept, which refers to digital transformation in manufacturing which connects the supply chain and the ERP system directly to the production line. Topics discussed include the change, opportunities and challenges that Industry 4.0 represents; the views of Ned Hill, an economist at The Ohio State University who focuses on manufacturing and economic development; and how manufacturers are looking at new business models with this technology."
